HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station,Bed_Size_Encoded,Burden_Status,KProto_Cluster,DBSCAN_Cluster,Visits_Volume_Bin,Capacity_Strain_Bin
Nonprofit,Urban,Non-Teaching,Active COVID-19,75626.66666666667,52.0,1959.3333333333333,No,Yes,1454.35869467461,6,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,53317.333333333336,18.0,1413.6666666666667,No,Yes,2962.0724284782805,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,62192.333333333336,43.0,2250.6666666666665,No,Yes,1446.3329969768224,5,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,30790.0,16.0,386.5,Yes,Yes,1924.3737972663766,3,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Rural,Non-Teaching,Active COVID-19,22806.333333333332,15.333333333333334,500.6666666666667,Yes,Yes,1487.3685951943944,4,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,35471.0,20.333333333333332,619.0,Yes,Yes,1744.4745518977616,3,Normal,4,0,Medium Volume,High Strain
Government,Urban,Teaching,Active COVID-19,57942.0,47.0,1788.0,Yes,No,1232.8082483386704,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Active COVID-19,25407.666666666668,16.0,684.0,Yes,Yes,1587.9781741803079,1,Normal,1,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,23200.666666666668,15.0,877.3333333333334,No,Yes,1546.710079971058,2,Normal,2,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,79146.5,63.0,2739.5,No,No,1256.2934513819919,7,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,86469.0,80.5,3229.0,No,Yes,1074.148934888331,7,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,112241.5,80.5,5331.625,No,No,1394.3041746205993,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Active COVID-19,96961.66666666667,77.33333333333333,2924.3333333333335,No,No,1253.8144930412295,6,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,17293.0,20.0,431.6666666666667,Yes,Yes,864.6495676752162,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,37200.666666666664,47.0,1173.0,No,No,791.5033776943167,6,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Active COVID-19,39953.666666666664,40.0,1231.6666666666667,No,No,998.8414169563123,6,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Teaching,Active COVID-19,60332.5,80.5,1711.5,No,No,749.4719565873346,6,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,63761.0,48.0,2907.0,No,No,1328.3538899262728,6,Normal,3,0,High Volume,Medium Strain
Government,Urban,Non-Teaching,Active COVID-19,26922.5,8.0,1189.5,No,No,3365.3082933646333,5,Overburdened,4,7,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,44178.666666666664,38.0,1478.6666666666667,No,No,1162.5961852817054,4,Normal,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Active COVID-19,77978.0,72.0,3344.0,No,Yes,1083.027627357274,5,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Teaching,Active COVID-19,31841.333333333332,28.666666666666668,799.3333333333334,No,No,1110.7437985777447,5,Normal,2,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,10480.666666666666,12.0,268.3333333333333,No,No,873.3881610654213,5,Under-Burdened,2,0,Low Volume,Low Strain
Government,Urban,Teaching,Active COVID-19,43609.0,59.0,766.3333333333334,No,No,739.135467943141,6,Under-Burdened,0,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,20186.666666666668,19.0,354.3333333333333,No,No,1062.4555811637292,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Active COVID-19,11045.666666666666,12.0,238.33333333333334,No,No,920.4714551626762,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,26493.666666666668,35.0,889.3333333333334,No,Yes,756.9616884871366,5,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,17995.0,16.0,631.6666666666666,No,No,1124.686797070752,3,Normal,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,49033.666666666664,28.0,2132.3333333333335,No,Yes,1751.2017555231826,4,Overburdened,2,0,High Volume,High Strain
Government,Urban,Non-Teaching,Active COVID-19,41087.333333333336,25.333333333333332,993.3333333333334,Yes,Yes,1621.8677808416658,4,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,29388.666666666668,14.0,1037.0,No,Yes,2099.1889767697785,2,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,25987.0,11.0,1068.6666666666667,No,Yes,2362.4523977705476,2,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,103851.33333333333,46.666666666666664,4281.666666666667,No,Yes,2225.385237417449,2,Overburdened,3,8,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,25632.666666666668,18.0,894.3333333333334,No,Yes,1424.0362459057894,2,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,20801.333333333332,22.0,677.6666666666666,No,Yes,945.5147217357325,2,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Rural,Non-Teaching,Active COVID-19,19784.666666666668,11.0,546.0,No,Yes,1798.6044255111285,4,Overburdened,1,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,27192.666666666668,23.0,896.0,No,No,1182.2893410336198,3,Normal,4,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,Active COVID-19,33189.666666666664,15.0,1110.0,No,No,2212.6429693491314,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,39927.666666666664,19.0,1151.6666666666667,No,No,2101.4550343219116,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,13136.0,22.0,651.0,No,No,597.0906376860738,6,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Rural,Non-Teaching,Active COVID-19,1620.0,7.0,29.0,No,No,231.42824081679885,3,Under-Burdened,4,9,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,41904.5,26.0,1552.0,No,No,1611.7109185727236,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,14532.0,17.0,616.0,No,No,854.8230265746903,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,32738.0,24.0,910.6666666666666,No,No,1364.0827649655146,4,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,22042.666666666668,22.0,1006.3333333333334,No,Yes,1001.9389385126037,1,Under-Burdened,2,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,Active COVID-19,18819.5,10.0,634.0,No,Yes,1881.948118051882,2,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,48621.0,41.0,1987.5,Yes,Yes,1185.8777595420097,5,Normal,3,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,35892.0,40.5,1396.5,No,No,886.2220034019743,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,9330.0,8.0,312.6666666666667,No,Yes,1166.2485421893223,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,52909.5,40.0,2764.0,No,No,1322.7371693157077,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,47574.333333333336,35.0,1541.3333333333333,No,No,1359.266278304873,6,Normal,3,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,Active COVID-19,49958.666666666664,25.0,1287.6666666666667,No,No,1998.3458673283196,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Active COVID-19,73416.5,80.5,3413.0,No,No,912.0060978874412,5,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,65069.0,36.0,2189.5,No,No,1807.4717201467442,5,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,Active COVID-19,33380.333333333336,8.0,1126.0,No,No,4172.536450996104,2,Overburdened,4,10,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,67463.5,30.0,2090.0,No,No,2248.7825837391388,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,28103.666666666668,13.333333333333334,725.6666666666666,Yes,No,2107.7734191699356,3,Overburdened,2,0,Medium Volume,High Strain
Government,Frontier,Non-Teaching,Active COVID-19,3986.3333333333335,6.0,160.0,Yes,Yes,664.3877815759197,3,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,24901.0,28.0,676.3333333333334,No,Yes,889.3211109567461,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,42502.0,26.0,1645.6666666666667,No,Yes,1634.691678964739,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,9721.666666666666,11.0,307.0,Yes,Yes,883.7870753450829,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,9916.0,7.0,537.0,Yes,Yes,1416.5694049008503,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,57303.333333333336,51.0,1593.0,No,No,1123.594550929173,5,Normal,3,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,24714.666666666668,13.0,670.3333333333334,No,No,1901.1267427230187,3,Overburdened,2,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,57780.0,45.0,1774.6666666666667,No,No,1283.99971466673,4,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,48864.0,27.0,1737.0,No,No,1809.7771074899601,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Rural,Non-Teaching,Active COVID-19,8867.0,9.0,250.0,No,No,985.2211275320806,1,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,17207.5,15.0,484.5,No,No,1147.1659018893988,2,Normal,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,35628.0,29.5,880.5,No,Yes,1207.728404159863,5,Normal,4,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,Active COVID-19,8424.666666666666,8.333333333333334,183.0,Yes,No,1010.9587868494557,2,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Active COVID-19,53276.0,30.0,1483.0,No,Yes,1775.8660747113086,4,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,31739.5,34.0,946.5,No,Yes,933.5144313192848,3,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,77669.33333333333,33.0,2272.3333333333335,No,No,2353.6154483993587,6,Overburdened,2,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,51875.333333333336,32.0,1759.6666666666667,No,No,1621.1036600717728,5,Normal,4,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,72098.66666666667,40.0,3259.6666666666665,No,No,1802.4662160501127,6,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,Active COVID-19,18690.333333333332,12.0,310.0,Yes,No,1557.5264798390444,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,28291.666666666668,14.0,1135.3333333333333,Yes,Yes,2020.8318898819837,2,Overburdened,1,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,Active COVID-19,59761.5,80.5,2932.5,Yes,Yes,742.3787897666099,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Rural,Non-Teaching,Active COVID-19,33321.0,24.0,931.5,Yes,Yes,1388.3744215106578,4,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,28867.333333333332,15.0,1278.0,Yes,Yes,1924.4876058971515,3,Overburdened,1,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,30663.666666666668,18.0,1130.3333333333333,Yes,Yes,1703.536090628098,2,Normal,1,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,Active COVID-19,40721.5,38.5,1449.0,No,No,1057.70102397376,5,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,40176.0,28.0,1030.6666666666667,No,No,1434.8566304083463,6,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,7952.0,6.0,305.3333333333333,No,No,1325.331124448126,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,22600.333333333332,14.0,824.0,No,No,1614.3083707321161,3,Normal,2,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,45771.666666666664,31.0,1518.3333333333333,No,Yes,1476.5049000521826,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,26971.5,11.0,1237.0,No,Yes,2451.952316406985,1,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,59699.0,44.0,2362.0,Yes,Yes,1356.7951461829211,5,Normal,3,1,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,36398.0,40.0,572.0,No,No,909.9497725125568,4,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Active COVID-19,69248.0,54.0,869.0,No,No,1282.3701328944198,4,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Active COVID-19,112998.5,80.0,2391.0,No,No,1412.4810734398657,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,9934.0,5.0,193.0,Yes,Yes,1986.7960264079472,1,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,15236.0,11.0,376.5,Yes,Yes,1385.0896499185,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,26490.0,24.0,712.0,No,No,1103.7495401043584,3,Normal,2,0,Medium Volume,Low Strain
Investor Owned,Rural,Non-Teaching,Active COVID-19,9268.0,9.0,191.0,Yes,Yes,1029.7766335815184,2,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Active COVID-19,63937.0,48.0,907.0,No,Yes,1332.0205558290509,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Active COVID-19,11554.0,12.0,131.0,Yes,Yes,962.8325309728909,2,Under-Burdened,1,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,Active COVID-19,30623.0,20.0,674.0,Yes,Yes,1531.149234425383,4,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,74433.0,36.0,1942.0,No,Yes,2067.582759004789,6,Overburdened,3,0,High Volume,High Strain
Government,Urban,Teaching,Active COVID-19,45491.0,30.0,761.5,No,Yes,1516.3661612112796,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,53560.0,40.0,795.0,No,Yes,1338.9996652500836,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Frontier,Non-Teaching,Active COVID-19,2364.0,2.0,34.0,Yes,Yes,1181.9940900295499,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Teaching,Active COVID-19,41196.0,26.0,409.0,No,No,1584.4609290534888,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,72057.0,46.0,714.0,Yes,No,1566.456181205178,6,Normal,3,0,High Volume,Medium Strain
Government,Urban,Non-Teaching,Active COVID-19,33564.0,14.0,470.0,No,No,2397.4268589808153,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,31471.5,22.0,781.5,No,No,1430.5220770354194,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,33640.5,16.0,581.5,No,No,2102.52993591879,6,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,52043.0,50.0,1137.0,No,No,1040.8597918280416,7,Under-Burdened,3,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,29638.0,21.0,815.5,No,No,1411.3326612701612,4,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,25109.5,16.0,504.0,No,No,1569.3427691607694,6,Normal,2,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,50599.5,24.0,1148.0,No,No,2108.3116215368245,6,Overburdened,4,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,109217.0,29.0,1652.0,Yes,Yes,3766.1021496199482,3,Overburdened,2,4,High Volume,High Strain
Government,Rural,Non-Teaching,Active COVID-19,10799.0,13.0,173.0,No,Yes,830.6916686987164,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,6472.0,8.0,105.0,No,No,808.998988751264,4,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Active COVID-19,23312.0,18.0,623.5,Yes,Yes,1295.110391605338,3,Normal,1,0,Low Volume,Medium Strain
Government,Urban,Non-Teaching,Active COVID-19,27460.0,23.0,550.0,No,No,1193.912524385859,4,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,11497.0,69.0,275.0,No,No,166.62316425751243,2,Under-Burdened,0,11,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Active COVID-19,112998.5,72.0,3150.0,No,No,1569.4233931356398,5,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Teaching,Active COVID-19,87345.0,64.0,613.0,Yes,Yes,1364.7654117554043,7,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,51767.0,26.0,1333.0,No,Yes,1991.0376957547323,3,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Active COVID-19,99973.0,59.0,1720.0,No,No,1694.4573399224846,5,Normal,0,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,30920.5,20.0,780.5,No,No,1546.0242269878865,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,56462.0,31.0,813.0,No,No,1821.3542511760481,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,45169.5,29.0,1322.5,No,No,1557.56842842468,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Teaching,Active COVID-19,107243.0,53.0,1475.0,No,No,2023.4524484051983,5,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,42886.0,25.0,887.0,No,No,1715.4393138242744,3,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Teaching,Active COVID-19,112998.5,80.5,3283.0,Yes,No,1403.7079001605093,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Active COVID-19,62646.0,24.0,548.0,No,Yes,2610.2489123962864,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Frontier,Non-Teaching,Active COVID-19,4339.5,4.0,86.0,Yes,Yes,1084.8722878192805,1,Normal,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,14965.0,39.0,477.0,No,No,383.7178503287563,4,Under-Burdened,3,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Active COVID-19,112998.5,80.5,3175.0,No,No,1403.7079001605093,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,5637.5,7.0,174.5,No,Yes,805.3559923485824,2,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Teaching,Active COVID-19,82844.0,62.0,1340.0,Yes,Yes,1336.1933328720431,6,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Active COVID-19,13380.0,22.0,245.0,No,No,608.1815417356629,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,17158.0,17.0,387.0,No,No,1009.293523944986,4,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Active COVID-19,43220.0,40.0,733.0,No,No,1080.4997298750675,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,63151.0,40.0,1842.0,No,No,1578.7746053063486,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Active COVID-19,73413.0,36.0,1414.0,No,No,2039.249433541824,5,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Active COVID-19,74166.0,30.0,1489.0,No,No,2472.199175933608,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,39333.0,24.0,718.0,No,Yes,1638.8743171357012,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,53345.0,27.0,1015.0,No,No,1975.740008985182,4,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,59695.0,30.0,1086.0,No,Yes,1989.8326700557766,4,Overburdened,2,0,High Volume,High Strain
Government,Urban,Teaching,Active COVID-19,71708.0,73.0,1187.0,Yes,Yes,982.3012353012006,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Urban,Non-Teaching,Active COVID-19,45896.0,35.0,692.0,No,No,1311.313911053168,4,Normal,3,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,34054.5,18.0,1360.0,No,No,1891.9156156024358,3,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,23820.0,19.5,937.5,No,Yes,1221.5378351088025,3,Normal,2,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Active COVID-19,32229.0,23.0,835.0,No,Yes,1401.260260321626,2,Normal,2,0,Medium Volume,Medium Strain
