Tot_ED_NmbVsts,EDStations,Visits_Per_Station,LICENSED_BED_SIZE,Category,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,PrimaryCareShortageArea,MentalHealthShortageArea,Overburdened,Overburden_Prob
22042.666666666668,22.0,1001.9389385126037,1-49,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.11333333333333333
18819.5,10.0,1881.948118051882,50-99,Active COVID-19,Government,Rural,Non-Teaching,No,Yes,1,0.98
48621.0,41.0,1185.8777595420097,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,Yes,Yes,0,0.0033333333333333335
35892.0,40.5,886.2220034019743,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.10949707612119165
9330.0,8.0,1166.2485421893223,1-49,Active COVID-19,Nonprofit,Rural,Non-Teaching,No,Yes,0,0.05498591926689514
52909.5,40.0,1322.7371693157077,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.4737946311354338
47574.333333333336,35.0,1359.266278304873,300-499,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,0,0.12
49958.666666666664,25.0,1998.3458673283196,300-499,Active COVID-19,Government,Urban,Non-Teaching,No,No,1,0.8066666666666666
73416.5,80.5,912.0060978874412,200-299,Active COVID-19,Nonprofit,Urban,Teaching,No,No,0,0.006666666666666667
65069.0,36.0,1807.4717201467442,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.8733333333333333
33380.333333333336,8.0,4172.536450996104,50-99,Active COVID-19,Government,Rural,Non-Teaching,No,No,1,0.9633333333333334
67463.5,30.0,2248.7825837391388,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.5554710143607993
28103.666666666668,13.333333333333334,2107.7734191699356,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,Yes,No,1,0.9833333333333333
3986.3333333333335,6.0,664.3877815759197,100-149,Active COVID-19,Government,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
24901.0,28.0,889.3211109567461,200-299,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.01
42502.0,26.0,1634.691678964739,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
9721.666666666666,11.0,883.7870753450829,1-49,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.12666666666666668
9916.0,7.0,1416.5694049008503,1-49,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.0648305305615391
57303.333333333336,51.0,1123.594550929173,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
24714.666666666668,13.0,1901.1267427230187,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.8328510401982144
57780.0,45.0,1283.99971466673,150-199,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
48864.0,27.0,1809.7771074899601,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.782490670249291
8867.0,9.0,985.2211275320806,1-49,Active COVID-19,Investor Owned,Rural,Non-Teaching,No,No,0,0.0
17207.5,15.0,1147.1659018893988,50-99,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,0,0.02666666666666667
35628.0,29.5,1207.728404159863,200-299,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.006666666666666667
8424.666666666666,8.333333333333334,1010.9587868494557,50-99,Active COVID-19,Government,Urban,Non-Teaching,Yes,No,0,0.006666666666666667
53276.0,30.0,1775.8660747113086,150-199,Active COVID-19,Nonprofit,Urban,Teaching,No,Yes,1,0.98
31739.5,34.0,933.5144313192848,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.07333333333333333
77669.33333333333,33.0,2353.6154483993587,300-499,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,1,0.7944787548486356
51875.333333333336,32.0,1621.1036600717728,200-299,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,0,0.0033333333333333335
72098.66666666667,40.0,1802.4662160501127,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.4737946311354338
18690.333333333332,12.0,1557.5264798390444,1-49,Active COVID-19,Government,Rural,Non-Teaching,Yes,No,0,0.0
28291.666666666668,14.0,2020.8318898819837,50-99,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.81
59761.5,80.5,742.3787897666099,300-499,Active COVID-19,Government,Urban,Non-Teaching,Yes,Yes,0,0.0
33321.0,24.0,1388.3744215106578,150-199,Active COVID-19,Government,Rural,Non-Teaching,Yes,Yes,0,0.016666666666666666
28867.333333333332,15.0,1924.4876058971515,100-149,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.89
30663.666666666668,18.0,1703.536090628098,50-99,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.03
40721.5,38.5,1057.70102397376,200-299,Active COVID-19,Government,Urban,Non-Teaching,No,No,0,0.013333333333333334
40176.0,28.0,1434.8566304083463,300-499,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,0,0.2
7952.0,6.0,1325.331124448126,1-49,Active COVID-19,Nonprofit,Rural,Non-Teaching,No,No,0,0.01
22600.333333333332,14.0,1614.3083707321161,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.5261843735315478
45771.666666666664,31.0,1476.5049000521826,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
26971.5,11.0,2451.952316406985,1-49,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.8933333333333333
59699.0,44.0,1356.7951461829211,200-299,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.0
36398.0,40.0,909.9497725125568,150-199,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.005544511811284498
69248.0,54.0,1282.3701328944198,150-199,Active COVID-19,Government,Urban,Non-Teaching,No,No,0,0.0
112998.5,80.0,1412.4810734398657,300-499,Active COVID-19,Nonprofit,Urban,Teaching,No,No,0,0.0
9934.0,5.0,1986.7960264079472,1-49,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.840552243766321
15236.0,11.0,1385.0896499185,1-49,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.12666666666666668
26490.0,24.0,1103.7495401043584,100-149,Active COVID-19,Nonprofit,Rural,Non-Teaching,No,No,0,0.0033333333333333335
9268.0,9.0,1029.7766335815184,50-99,Active COVID-19,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.006666666666666667
63937.0,48.0,1332.0205558290509,300-499,Active COVID-19,Nonprofit,Urban,Teaching,No,Yes,0,0.016666666666666666
11554.0,12.0,962.8325309728909,50-99,Active COVID-19,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.01
30623.0,20.0,1531.149234425383,150-199,Active COVID-19,Government,Rural,Non-Teaching,Yes,Yes,0,0.02
74433.0,36.0,2067.582759004789,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.97
45491.0,30.0,1516.3661612112796,200-299,Active COVID-19,Government,Urban,Teaching,No,Yes,0,0.006666666666666667
53560.0,40.0,1338.9996652500836,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
2364.0,2.0,1181.9940900295499,1-49,Active COVID-19,Nonprofit,Frontier,Non-Teaching,Yes,Yes,0,0.0033333333333333335
41196.0,26.0,1584.4609290534888,300-499,Active COVID-19,Nonprofit,Urban,Teaching,No,No,0,0.023333333333333334
72057.0,46.0,1566.456181205178,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,Yes,No,0,0.006666666666666667
33564.0,14.0,2397.4268589808153,150-199,Active COVID-19,Government,Urban,Non-Teaching,No,No,1,0.87
31471.5,22.0,1430.5220770354194,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.1182888709717451
33640.5,16.0,2102.52993591879,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.6012667136647736
52043.0,50.0,1040.8597918280416,500+,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.002490670249290939
29638.0,21.0,1411.3326612701612,150-199,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,0,0.02
25109.5,16.0,1569.3427691607694,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.6012667136647736
50599.5,24.0,2108.3116215368245,300-499,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,1,0.7933333333333333
109217.0,29.0,3766.1021496199482,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.9733333333333334
10799.0,13.0,830.6916686987164,1-49,Active COVID-19,Government,Rural,Non-Teaching,No,Yes,0,0.01
6472.0,8.0,808.998988751264,150-199,Active COVID-19,Nonprofit,Rural,Non-Teaching,No,No,0,0.016666666666666666
23312.0,18.0,1295.110391605338,100-149,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.10333333333333333
27460.0,23.0,1193.912524385859,150-199,Active COVID-19,Government,Urban,Non-Teaching,No,No,0,0.05333333333333334
11497.0,69.0,166.62316425751243,50-99,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
112998.5,72.0,1569.4233931356398,200-299,Active COVID-19,Nonprofit,Urban,Teaching,No,No,0,0.006666666666666667
87345.0,64.0,1364.7654117554043,500+,Active COVID-19,Investor Owned,Urban,Teaching,Yes,Yes,0,0.0033333333333333335
51767.0,26.0,1991.0376957547323,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.7833333333333333
99973.0,59.0,1694.4573399224846,200-299,Active COVID-19,Nonprofit,Urban,Teaching,No,No,0,0.07333333333333333
30920.5,20.0,1546.0242269878865,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.0755523937484374
56462.0,31.0,1821.3542511760481,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.6230595905579425
45169.5,29.0,1557.56842842468,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
107243.0,53.0,2023.4524484051983,200-299,Active COVID-19,Nonprofit,Urban,Teaching,No,No,1,0.8866666666666667
42886.0,25.0,1715.4393138242744,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.1483146738319152
112998.5,80.5,1403.7079001605093,300-499,Active COVID-19,Nonprofit,Urban,Teaching,Yes,No,0,0.0
62646.0,24.0,2610.2489123962864,300-499,Active COVID-19,Nonprofit,Urban,Teaching,No,Yes,1,0.9833333333333333
4339.5,4.0,1084.8722878192805,1-49,Active COVID-19,Nonprofit,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
14965.0,39.0,383.7178503287563,150-199,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.005544511811284498
112998.5,80.5,1403.7079001605093,300-499,Active COVID-19,Nonprofit,Urban,Teaching,No,No,0,0.0
5637.5,7.0,805.3559923485824,50-99,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.30666666666666664
82844.0,62.0,1336.1933328720431,300-499,Active COVID-19,Investor Owned,Urban,Teaching,Yes,Yes,0,0.0033333333333333335
13380.0,22.0,608.1815417356629,200-299,Active COVID-19,Investor Owned,Urban,Non-Teaching,No,No,0,0.01
17158.0,17.0,1009.293523944986,150-199,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
43220.0,40.0,1080.4997298750675,300-499,Active COVID-19,Nonprofit,Urban,Teaching,No,No,0,0.01321720918385787
63151.0,40.0,1578.7746053063486,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
73413.0,36.0,2039.249433541824,200-299,Active COVID-19,Nonprofit,Urban,Teaching,No,No,1,0.94
74166.0,30.0,2472.199175933608,300-499,Active COVID-19,Nonprofit,Urban,Teaching,No,No,1,0.6573523433320989
39333.0,24.0,1638.8743171357012,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0033333333333333335
53345.0,27.0,1975.740008985182,150-199,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.7366666666666667
59695.0,30.0,1989.8326700557766,150-199,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9933333333333333
71708.0,73.0,982.3012353012006,300-499,Active COVID-19,Government,Urban,Teaching,Yes,Yes,0,0.0
45896.0,35.0,1311.313911053168,150-199,Active COVID-19,Government,Urban,Non-Teaching,No,No,0,0.02666666666666667
34054.5,18.0,1891.9156156024358,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,1,0.9433198631569514
23820.0,19.5,1221.5378351088025,100-149,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.1661843735315477
32229.0,23.0,1401.260260321626,50-99,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.13333333333333333
2837.0,2.0,1418.4929075354623,1-49,Active COVID-19,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
23943.0,20.0,1197.1494014252994,300-499,Active COVID-19,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.01
32425.0,41.0,790.8534656454962,300-499,Active COVID-19,Government,Urban,Teaching,No,No,0,0.0
28244.0,16.0,1765.2488967194397,100-149,Active COVID-19,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.8933333333333333
4834.0,4.0,1208.4969787575533,50-99,Active COVID-19,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
58831.0,56.0,1050.5533838297529,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,No,0,0.10333333333333333
73328.0,64.0,1145.7498209765904,300-499,Active COVID-19,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.0033333333333333335
68827.0,44.0,1564.249644488717,300-499,Active COVID-19,Government,Urban,Teaching,No,Yes,0,0.01
51901.0,24.0,2162.540765608014,300-499,Active COVID-19,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.97
33076.0,52.0,636.0768007544614,500+,Active COVID-19,Government,Urban,Teaching,No,No,0,0.0033333333333333335
28108.0,21.0,1338.4755531068795,200-299,Active COVID-19,Nonprofit,Urban,Non-Teaching,Yes,Yes,0,0.016666666666666666
67670.0,62.0,1091.4514368626715,300-499,Active COVID-19,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.0033333333333333335
13261.0,12.0,1105.082412431323,100-149,All ED Visits,Government,Urban,Non-Teaching,No,No,0,0.03
29420.666666666668,22.0,1337.302422438293,300-499,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
30782.5,40.0,769.562307609423,150-199,All ED Visits,Nonprofit,Urban,Teaching,No,No,0,0.0033333333333333335
65082.0,59.0,1103.0845587992274,200-299,All ED Visits,Government,Urban,Non-Teaching,No,No,0,0.0
29479.0,30.0,982.633005788998,300-499,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.08154660098296633
42180.666666666664,39.0,1081.5552782336893,300-499,All ED Visits,Government,Urban,Non-Teaching,No,No,0,0.012719863069524818
28620.0,17.0,1683.5284214538697,150-199,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
37801.333333333336,18.0,2100.0729073669036,100-149,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,1,0.9568828716101537
31745.0,22.0,1442.9538895664139,100-149,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.38727640730762497
110997.0,80.0,1387.4623265672092,300-499,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
66977.0,40.0,1674.4245813938546,200-299,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
24025.0,14.0,1716.070202806998,50-99,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,No,0,0.0033333333333333335
9708.5,5.0,1941.696116607767,100-149,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.83
8570.0,14.0,612.1424198982716,100-149,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.07333333333333333
55911.0,49.0,1141.0405834611054,200-299,All ED Visits,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
10039.0,8.0,1254.8734314082108,1-49,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.44478100066118353
41025.0,30.0,1367.4995441668186,100-149,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.16905049091335764
46164.333333333336,44.0,1049.1891554873132,500+,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
63404.333333333336,52.0,1219.3138680806665,200-299,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.061338009705149306
50722.333333333336,32.0,1585.072421331535,200-299,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.011988084599344653
16929.333333333332,12.0,1410.7766021306093,100-149,All ED Visits,Investor Owned,Urban,Non-Teaching,No,No,0,0.047081311977638866
63958.666666666664,36.0,1776.629136121536,150-199,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,1,0.8033333333333333
16776.666666666668,12.0,1398.0543905102302,100-149,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.06333333333333334
55450.333333333336,59.0,939.8359988978533,300-499,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.03
7588.5,9.0,843.1657298158558,100-149,All ED Visits,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
80788.66666666667,73.0,1106.693912325035,500+,All ED Visits,Nonprofit,Urban,Teaching,Yes,No,0,0.01
35672.666666666664,10.0,3567.263099403567,1-49,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.9232863464809058
57338.0,48.0,1194.5414178038711,300-499,All ED Visits,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.006666666666666667
47511.333333333336,21.0,2262.4433670904605,150-199,All ED Visits,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9933333333333333
5907.0,4.333333333333333,1363.1507004214607,1-49,All ED Visits,Investor Owned,Frontier,Non-Teaching,Yes,Yes,0,0.0
10314.0,8.0,1289.2483884395144,1-49,All ED Visits,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.004478754848635592
28371.0,20.0,1418.5492907253547,100-149,All ED Visits,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.023333333333333334
39829.0,16.0,2489.31094418066,100-149,All ED Visits,Government,Rural,Non-Teaching,Yes,Yes,1,0.94
7991.666666666667,7.666666666666667,1042.3899447087679,1-49,All ED Visits,Government,Rural,Non-Teaching,No,No,0,0.006666666666666667
1610.0,2.0,804.9959750201249,1-49,All ED Visits,Government,Frontier,Non-Teaching,Yes,No,0,0.0
28485.0,10.0,2848.4971515028487,150-199,All ED Visits,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.9966666666666667
6546.333333333333,8.0,818.290643803362,100-149,All ED Visits,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0033333333333333335
64106.0,42.666666666666664,1502.484022855307,100-149,All ED Visits,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.01
15535.666666666666,12.0,1294.6378100240472,50-99,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.1
20035.333333333332,13.0,1541.1783016577167,1-49,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.013333333333333334
88985.33333333333,40.666666666666664,2188.163396353263,150-199,All ED Visits,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.9766666666666667
18720.666666666668,8.0,2340.080408232823,1-49,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.44478100066118353
18771.0,12.0,1564.2486964594198,1-49,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.013333333333333334
10002.666666666666,8.0,1250.3317704186202,1-49,All ED Visits,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.44478100066118353
14433.0,8.0,1804.122744846569,100-149,All ED Visits,Investor Owned,Urban,Non-Teaching,No,No,1,0.42501609432953363
102466.66666666667,42.666666666666664,2401.561937133921,300-499,All ED Visits,Government,Urban,Non-Teaching,No,Yes,1,0.9666666666666667
36011.0,26.0,1385.0379288315658,300-499,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
12317.0,17.0,724.528985571185,300-499,All ED Visits,Investor Owned,Urban,Non-Teaching,No,No,0,0.043333333333333335
57101.0,35.0,1631.4566767266635,300-499,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.16594427061814854
34882.0,50.5,690.7325364886066,300-499,All ED Visits,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.0
65446.0,41.0,1596.2435131113382,300-499,All ED Visits,Nonprofit,Urban,Teaching,Yes,No,0,0.0
29986.333333333332,14.0,2141.879422467079,50-99,All ED Visits,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9833333333333333
3751.5,4.0,937.8726553183618,100-149,All ED Visits,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.016666666666666666
20267.0,12.0,1688.915259237284,200-299,All ED Visits,Investor Owned,Urban,Non-Teaching,No,No,0,0.11
33361.5,14.0,2382.9625835981547,150-199,All ED Visits,Investor Owned,Urban,Non-Teaching,No,No,1,0.92
46487.666666666664,30.666666666666668,1515.9016795972782,150-199,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.12867504378083866
9859.5,8.0,1232.4359594550508,100-149,All ED Visits,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.02
6710.333333333333,9.0,745.591764157299,100-149,All ED Visits,Investor Owned,Urban,Non-Teaching,No,No,0,0.12445707845918849
16033.333333333334,21.0,763.4916999245874,200-299,All ED Visits,Investor Owned,Urban,Non-Teaching,No,No,0,0.0033333333333333335
39767.5,37.0,1074.7970068116197,500+,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,0,0.023333333333333334
18635.5,9.0,2070.608810434655,100-149,All ED Visits,Investor Owned,Urban,Non-Teaching,Yes,No,1,0.9622111784779512
79359.66666666667,32.0,2479.9888083368305,300-499,All ED Visits,Nonprofit,Urban,Non-Teaching,No,No,1,0.20557223949769463
68964.66666666667,30.0,2298.8214559484036,500+,All ED Visits,Nonprofit,Urban,Non-Teaching,Yes,No,1,0.9766666666666667
53635.333333333336,57.0,940.9705951513575,300-499,All ED Visits,Nonprofit,Urban,Teaching,Yes,No,0,0.0
62426.5,49.5,1261.1411593654223,200-299,All ED Visits,Nonprofit,Urban,Non-Teaching,Yes,No,0,0.03640671409822477
